CustomerID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
464566.2618,Female,Yes,68,No,Engineer,0,Low,1,Cat_4
464569.0515,Female,No,25,No,Homemaker,1,Low,7,Cat_4
464571.8412,Male,No,28,No,Healthcare,1,Low,4,Cat_4
464574.6309,Male,No,28,No,Marketing,2,Low,8,Cat_4
464577.4206,Male,No,27,No,Entertainment,1,Low,3,Cat_4
464580.2103,Male,Yes,67,No,Entertainment,5,Average,4,Cat_4
464583,Male,Yes,46,No,Executive,4,Low,9,Cat_4
464585.7897,Female,No,33,No,Entertainment,8,Low,4,Cat_4
464588.5794,Female,Yes,40,Yes,Doctor,6,Average,3,Cat_4
464591.3691,Female,Yes,48,No,,5,Average,7,Cat_4
464594.1588,Male,Yes,42,No,Executive,0,High,5,Cat_4
464596.9485,Male,No,56,Yes,,1,Low,1,Cat_6
464599.7382,Female,No,51,Yes,Engineer,3,Low,1,Cat_6
464602.5279,Female,No,27,Yes,Healthcare,0,Low,1,Cat_7
464605.3176,Female,No,25,Yes,Doctor,7,Low,3,Cat_4
464608.1074,Female,Yes,51,No,Artist,9,High,2,Cat_4
464610.8971,Female,Yes,26,Yes,Healthcare,,Average,2,Cat_6
464613.6868,Female,No,35,Yes,Doctor,0,Low,1,Cat_6
464616.4765,Female,,25,Yes,Doctor,1,Low,3,Cat_6
464619.2662,Male,No,30,No,Healthcare,6,Low,3,Cat_6
464622.0559,Female,No,41,Yes,Healthcare,9,Low,1,Cat_6
464624.8456,Male,Yes,42,Yes,Artist,6,Low,3,Cat_6
464627.6353,Female,Yes,40,Yes,Artist,8,High,5,Cat_6
464630.425,Male,No,36,Yes,Entertainment,13,Low,1,Cat_6
464633.2147,Female,No,39,Yes,Artist,9,Low,1,Cat_6
464636.0044,Male,Yes,40,Yes,Executive,7,High,3,Cat_6
464638.7941,Female,Yes,40,Yes,Engineer,1,Average,2,Cat_6
464641.5838,Male,No,28,Yes,Artist,9,Low,6,Cat_6
464644.3735,Female,No,31,Yes,Marketing,8,Low,,Cat_1
464647.1632,Male,No,41,Yes,Artist,4,Low,1,Cat_6
464649.9529,Female,No,28,Yes,Engineer,9,Low,5,Cat_6
464652.7426,Male,No,30,Yes,Healthcare,1,Low,1,Cat_6
464655.5324,Female,No,30,Yes,Healthcare,1,Low,1,Cat_6
464658.3221,Female,No,38,Yes,Artist,9,Low,2,Cat_6
464661.1118,Male,Yes,43,Yes,Artist,7,Low,1,Cat_7
464663.9015,Male,No,29,Yes,Entertainment,9,Low,1,Cat_6
464666.6912,Female,No,30,Yes,Healthcare,9,Low,3,Cat_6
464669.4809,Male,Yes,27,Yes,Healthcare,0,Low,2,Cat_6
464672.2706,Female,Yes,48,Yes,Artist,0,Average,2,Cat_6
464675.0603,Female,No,51,Yes,Artist,1,Low,1,Cat_6
464677.85,Female,No,48,Yes,Marketing,0,Low,1,Cat_6
464680.6397,Female,No,28,Yes,Marketing,9,Low,1,Cat_6
464683.4294,Female,No,40,Yes,Artist,3,Low,1,Cat_6
464686.2191,Male,Yes,51,Yes,Artist,1,Low,2,Cat_6
464689.0088,Female,Yes,36,No,Marketing,8,Low,2,Cat_6
464691.7985,Female,No,51,Yes,Marketing,9,Low,1,Cat_6
464694.5882,Male,Yes,45,Yes,Executive,5,High,4,Cat_4
464697.3779,Male,No,40,Yes,Artist,8,Low,1,Cat_6
464700.1676,Male,No,40,Yes,Artist,0,Low,1,Cat_7
464702.9574,Male,Yes,41,Yes,Artist,2,Low,2,Cat_6
464705.7471,Male,Yes,43,Yes,Entertainment,0,Average,4,Cat_6
464708.5368,Male,,21,No,Healthcare,1,Low,3,Cat_6
464711.3265,Male,No,23,No,Healthcare,1,Low,4,Cat_6
464714.1162,Female,No,31,No,Doctor,0,Low,3,Cat_6
464716.9059,Female,Yes,42,Yes,Entertainment,6,Low,2,Cat_6
464719.6956,Male,Yes,61,No,Artist,0,Low,1,Cat_7
464722.4853,Female,Yes,45,Yes,Homemaker,0,Low,1,Cat_3
464725.275,Female,Yes,63,Yes,Artist,5,Low,1,Cat_3
464728.0647,Male,Yes,86,No,Lawyer,0,Low,1,Cat_6
464730.8544,Female,Yes,67,No,Engineer,,High,3,Cat_7
464733.6441,Male,Yes,71,No,Executive,,High,3,Cat_7
464736.4338,Female,Yes,43,No,Entertainment,14,Low,2,Cat_3
464739.2235,Male,,28,No,Entertainment,,Low,2,Cat_6
464742.0132,Male,Yes,47,No,Entertainment,0,Low,2,Cat_6
464744.8029,Female,Yes,53,Yes,Artist,0,Average,4,Cat_6
464747.5926,Female,Yes,36,No,Entertainment,1,Average,2,Cat_4
464750.3824,Male,Yes,35,No,Entertainment,1,Low,,Cat_4
464753.1721,Female,Yes,48,Yes,Artist,1,High,4,
464755.9618,Female,Yes,60,Yes,Artist,3,Low,3,Cat_4
464758.7515,Female,Yes,45,No,Executive,,Low,1,Cat_6
464761.5412,Female,Yes,42,No,Engineer,0,Low,2,Cat_6
464764.3309,Female,Yes,89,Yes,Lawyer,1,Low,1,Cat_6
464767.1206,Female,No,23,No,Marketing,4,Low,2,Cat_3
464769.9103,Male,Yes,46,Yes,Homemaker,11,Low,1,Cat_3
464772.7,Male,No,22,No,,8,Low,4,Cat_4
464775.4897,Female,No,30,No,Healthcare,0,Low,7,Cat_6
464778.2794,Male,Yes,58,Yes,Entertainment,0,Low,,Cat_6
464781.0691,Male,Yes,73,Yes,Artist,0,Average,4,Cat_6
464783.8588,Female,Yes,71,Yes,Lawyer,0,Low,1,Cat_6
464786.6485,Female,Yes,35,No,Engineer,0,Low,5,Cat_6
464789.4382,Male,Yes,52,Yes,Entertainment,1,Average,4,Cat_6
464792.2279,Male,Yes,84,Yes,Lawyer,0,Low,2,Cat_6
464795.0176,Male,Yes,47,Yes,Entertainment,1,Average,5,Cat_6
464797.8074,Male,Yes,39,No,Executive,0,Low,2,Cat_6
464800.5971,Female,Yes,40,No,Engineer,0,Low,3,Cat_4
464803.3868,Female,No,46,Yes,Artist,1,Low,1,Cat_6
464806.1765,Male,No,40,Yes,Artist,3,Low,2,Cat_6
464808.9662,Female,No,27,No,Artist,1,Low,6,Cat_6
464811.7559,Female,No,23,No,Healthcare,4,Low,4,Cat_7
464814.5456,Female,No,21,Yes,Artist,1,Low,2,Cat_6
464817.3353,Male,Yes,70,No,Lawyer,2,High,2,Cat_6
464820.125,Male,Yes,28,Yes,Entertainment,1,Low,2,Cat_6
464822.9147,Female,Yes,58,Yes,Homemaker,1,Low,4,Cat_6
464825.7044,Female,Yes,27,Yes,Entertainment,0,Average,2,Cat_6
464828.4941,Female,Yes,49,No,Engineer,0,Average,5,
464831.2838,Female,Yes,37,No,Engineer,8,Average,3,Cat_6
464834.0735,Male,Yes,39,No,Entertainment,1,Average,4,Cat_6
464836.8632,Female,No,28,No,Doctor,2,Low,4,Cat_6
464839.6529,Male,Yes,73,No,Entertainment,0,Average,2,Cat_6
464842.4426,Female,Yes,51,Yes,Artist,1,Average,5,Cat_3
464845.2324,Female,Yes,48,Yes,Doctor,8,Average,3,Cat_2
464848.0221,Male,Yes,72,Yes,Homemaker,9,Low,,
464850.8118,Male,Yes,47,No,Artist,1,Average,,Cat_6
464853.6015,Female,Yes,67,Yes,Doctor,0,Low,1,Cat_4
464856.3912,Male,Yes,77,Yes,Lawyer,0,High,2,Cat_4
464859.1809,Male,Yes,46,Yes,Artist,3,Average,3,Cat_6
464861.9706,Female,Yes,52,Yes,Artist,1,Average,4,Cat_6
464864.7603,Male,Yes,67,No,Lawyer,1,Low,1,Cat_6
464867.55,Male,Yes,62,Yes,Doctor,0,Average,4,Cat_6
464870.3397,Male,Yes,45,Yes,Doctor,8,Average,3,Cat_4
464873.1294,Male,Yes,40,Yes,Doctor,1,Average,5,Cat_4
464875.9191,Female,Yes,60,Yes,Artist,4,Average,2,Cat_3
464878.7088,Female,Yes,37,Yes,Doctor,8,Average,4,Cat_2
464881.4985,Male,Yes,69,No,Executive,2,High,1,Cat_6
464884.2882,Female,Yes,58,Yes,Artist,1,High,4,Cat_6
464887.0779,Male,Yes,52,Yes,Artist,1,Low,,Cat_6
464889.8676,Male,No,20,No,Healthcare,2,Low,5,Cat_6
464892.6574,Female,,23,No,Healthcare,6,Low,4,Cat_2
464895.4471,Male,Yes,66,Yes,Artist,0,Low,1,Cat_4
464898.2368,Male,No,19,No,Healthcare,1,Low,3,Cat_2
464901.0265,Female,Yes,53,Yes,Artist,0,Average,5,Cat_6
464903.8162,Female,Yes,59,Yes,Homemaker,6,Low,1,Cat_6
464906.6059,Female,Yes,61,Yes,Artist,0,Average,4,Cat_4
464909.3956,Female,Yes,68,Yes,Engineer,1,Low,2,Cat_4
464912.1853,Male,No,20,No,Healthcare,1,Low,3,Cat_4
464914.975,Male,No,20,No,Healthcare,1,Low,4,Cat_2
464917.7647,Female,,49,Yes,Artist,0,Low,4,Cat_2
464920.5544,Male,No,19,No,Healthcare,1,Low,3,Cat_2
464923.3441,Female,No,27,No,Healthcare,1,Low,4,Cat_6
464926.1338,Male,Yes,32,Yes,,1,Low,2,Cat_3
464928.9235,Female,Yes,67,Yes,Artist,0,Average,3,Cat_4
464931.7132,Male,No,27,No,Entertainment,1,Low,3,Cat_2
464934.5029,Male,Yes,72,Yes,Executive,0,Low,,Cat_6
464937.2926,Female,No,32,No,Doctor,1,Low,5,Cat_4
464940.0824,Female,No,28,No,,0,Low,2,Cat_3
464942.8721,Male,Yes,29,Yes,Healthcare,8,Low,,Cat_6
464945.6618,Female,No,19,No,Healthcare,1,Low,5,Cat_2
464948.4515,Female,Yes,52,Yes,Artist,1,Average,5,Cat_2
464951.2412,Female,Yes,47,Yes,Doctor,1,Average,2,Cat_2
464954.0309,Male,No,19,No,Healthcare,3,Low,5,Cat_2
464956.8206,Female,No,18,No,Healthcare,5,Low,,Cat_4
464959.6103,Female,Yes,79,No,Lawyer,1,High,2,Cat_6
464962.4,Female,No,19,No,Healthcare,1,Low,4,Cat_4
464965.1897,Female,Yes,48,Yes,Artist,0,Low,3,Cat_2
464967.9794,Male,Yes,52,Yes,Artist,1,Average,3,Cat_2
464970.7691,Male,No,23,No,Healthcare,1,Low,4,Cat_6
464973.5588,Female,Yes,58,Yes,Artist,1,Low,1,Cat_4
464976.3485,Female,Yes,69,Yes,Engineer,1,Low,1,Cat_6
464979.1382,Male,Yes,37,Yes,Entertainment,4,Low,1,Cat_6
464981.9279,Female,No,30,No,Healthcare,0,Low,3,Cat_6
464984.7176,Female,,25,No,Healthcare,0,Low,4,Cat_6
464987.5074,Female,No,39,Yes,Engineer,8,Low,2,Cat_4
464990.2971,Male,Yes,43,Yes,Entertainment,3,Low,2,Cat_4
464993.0868,Female,No,32,No,Engineer,0,Low,1,Cat_4
464995.8765,Male,No,23,No,Healthcare,0,Low,5,Cat_3
464998.6662,Female,No,30,No,Healthcare,1,Low,3,Cat_4
465001.4559,Female,Yes,41,No,Engineer,1,Low,2,Cat_4
465004.2456,Male,Yes,49,Yes,Artist,1,Average,2,Cat_5
465007.0353,Male,Yes,66,No,Executive,6,Low,3,Cat_4
465009.825,Female,Yes,67,Yes,Doctor,1,Low,2,Cat_6
465012.6147,Male,No,30,Yes,Healthcare,0,Low,2,Cat_6
465015.4044,Female,No,39,Yes,Doctor,6,Low,1,Cat_2
465018.1941,Female,,52,Yes,Artist,0,Low,4,Cat_2
465020.9838,Female,Yes,57,Yes,Artist,0,Average,5,Cat_6
465023.7735,Male,Yes,63,Yes,Executive,1,High,1,Cat_6
465026.5632,Female,Yes,52,No,Homemaker,4,High,3,Cat_6
465029.3529,Male,Yes,61,Yes,,8,Average,2,Cat_6
465032.1426,Male,Yes,35,Yes,Entertainment,7,Low,2,Cat_6
465034.9324,Male,Yes,52,Yes,Artist,4,Average,2,Cat_6
465037.7221,Female,Yes,45,Yes,Engineer,2,High,2,Cat_4
465040.5118,Male,Yes,37,Yes,Entertainment,8,Average,2,Cat_6
465043.3015,Female,Yes,45,Yes,Engineer,1,Average,2,Cat_6
465046.0912,Female,Yes,55,Yes,Engineer,0,Average,,Cat_6
465048.8809,Female,Yes,49,Yes,Engineer,4,Average,,Cat_3
465051.6706,Female,Yes,42,No,Entertainment,1,Low,6,Cat_3
465054.4603,Female,Yes,39,Yes,Doctor,3,High,2,Cat_4
465057.25,Male,No,18,No,Healthcare,0,Low,3,Cat_3
465060.0397,Male,Yes,43,No,Artist,1,Average,3,Cat_3
465062.8294,Male,Yes,50,No,Executive,1,Average,4,Cat_6
465065.6191,Male,Yes,37,Yes,Artist,1,Average,4,Cat_6
465068.4088,Female,No,37,Yes,Engineer,1,Low,1,Cat_6
465071.1985,Male,Yes,63,Yes,Entertainment,0,Low,3,Cat_6
465073.9882,Male,Yes,83,Yes,Lawyer,1,Low,2,Cat_3
465076.7779,Male,Yes,55,Yes,Artist,1,Average,3,Cat_3
465079.5676,Male,Yes,71,Yes,Artist,1,Low,3,Cat_6
465082.3574,Male,Yes,87,No,Lawyer,1,Low,1,Cat_4
465085.1471,Female,Yes,49,Yes,Entertainment,2,Average,5,Cat_3
465087.9368,Male,Yes,27,No,Doctor,0,Low,4,Cat_4
465090.7265,Female,Yes,25,No,Marketing,1,Low,4,Cat_4
465093.5162,Male,Yes,42,No,Healthcare,0,Low,2,Cat_3
465096.3059,Female,Yes,66,Yes,Artist,4,Low,2,Cat_6
465099.0956,Female,No,32,Yes,Healthcare,1,Low,1,Cat_6
465101.8853,Female,Yes,32,Yes,Doctor,4,Low,2,Cat_6
465104.675,Female,Yes,37,No,Doctor,8,Low,1,Cat_2
465107.4647,Female,Yes,62,,Lawyer,9,Low,5,Cat_6
465110.2544,Female,No,33,Yes,Healthcare,3,Low,4,Cat_4
465113.0441,Female,Yes,45,Yes,Homemaker,2,Average,2,Cat_3
465115.8338,Female,,18,No,Healthcare,5,Low,5,Cat_3
465118.6235,Female,Yes,37,Yes,Artist,0,Average,3,Cat_3
465121.4132,Male,No,30,Yes,Doctor,4,Low,4,Cat_3
465124.2029,Male,No,31,Yes,Entertainment,5,Low,3,Cat_6
465126.9926,Female,Yes,48,Yes,Artist,0,Average,4,Cat_3
465129.7824,Male,No,31,Yes,Healthcare,,Low,1,Cat_3
465132.5721,Female,Yes,36,Yes,Doctor,8,Low,2,Cat_4
465135.3618,Male,Yes,61,Yes,Entertainment,0,Average,6,Cat_6
465138.1515,Female,Yes,83,No,Lawyer,0,High,2,Cat_6
465140.9412,Male,Yes,77,No,Lawyer,1,High,2,Cat_6
465143.7309,Female,Yes,46,Yes,Artist,3,High,3,Cat_4
465146.5206,Male,Yes,48,Yes,Engineer,0,Average,3,Cat_3
465149.3103,Male,No,19,No,Healthcare,0,Low,5,Cat_3
465152.1,Male,No,21,No,Healthcare,1,Low,3,Cat_6
465154.8897,Female,No,40,No,Engineer,,Low,1,Cat_6
465157.6794,Male,No,27,No,Healthcare,0,Low,5,Cat_2
465160.4691,Female,Yes,49,No,Marketing,0,Low,1,Cat_5
465163.2588,Male,No,19,No,Healthcare,1,Low,4,
465166.0485,Female,No,53,Yes,Entertainment,1,Low,1,Cat_6
465168.8382,Male,No,29,Yes,Artist,8,Low,1,Cat_6
465171.6279,Male,No,23,No,Healthcare,3,Low,4,Cat_4
465174.4176,Male,Yes,84,Yes,Lawyer,1,High,2,Cat_6
465177.2074,Male,No,38,Yes,Entertainment,0,Low,4,Cat_6
465179.9971,Male,No,26,Yes,Doctor,11,Low,2,Cat_7
465182.7868,Female,No,19,No,Healthcare,1,Low,4,Cat_2
465185.5765,Female,,22,No,Healthcare,1,Low,4,Cat_6
465188.3662,Male,Yes,20,No,Entertainment,0,Low,2,Cat_6
465191.1559,Male,Yes,36,Yes,Healthcare,0,Low,3,Cat_6
465193.9456,Male,No,18,No,Healthcare,1,Low,3,Cat_6
465196.7353,Female,No,20,No,Healthcare,7,Low,4,Cat_6
465199.525,Female,No,18,No,Marketing,1,Low,4,Cat_6
465202.3147,Male,Yes,32,No,Artist,7,Average,2,Cat_6
465205.1044,Female,No,18,No,Healthcare,0,Low,4,Cat_6
465207.8941,Male,No,18,No,Healthcare,0,Low,2,Cat_6
465210.6838,Female,No,21,No,Healthcare,8,Low,4,Cat_6
465213.4735,Female,Yes,75,Yes,Artist,1,High,2,Cat_6
465216.2632,Male,Yes,37,Yes,Engineer,0,Average,2,Cat_6
465219.0529,Female,Yes,35,Yes,Engineer,1,Low,3,Cat_3
465221.8426,Male,No,20,No,Healthcare,9,Low,3,Cat_6
465224.6324,Male,Yes,58,,Entertainment,2,Average,4,Cat_3
465227.4221,Male,No,33,No,Healthcare,8,Low,4,
465230.2118,Male,Yes,58,Yes,Artist,0,Low,3,Cat_6
465233.0015,Male,No,20,No,Healthcare,1,Low,5,Cat_6
465235.7912,Male,Yes,50,Yes,Artist,4,Average,2,Cat_6
465238.5809,Female,No,51,Yes,Homemaker,0,Low,,Cat_6
465241.3706,Female,No,27,No,Healthcare,8,Low,3,Cat_4
465244.1603,Female,Yes,58,Yes,Doctor,1,Average,2,Cat_6
465246.95,Male,Yes,62,No,Executive,1,Low,2,Cat_6
465249.7397,Male,Yes,79,Yes,Marketing,0,High,2,Cat_6
465252.5294,Female,No,19,No,Healthcare,1,Low,4,Cat_6
465255.3191,Female,No,33,No,Engineer,0,Low,,Cat_4
465258.1088,Male,Yes,36,Yes,Artist,1,Average,2,Cat_6
465260.8985,Female,Yes,29,Yes,Healthcare,1,Low,2,Cat_6
465263.6882,Female,,28,No,Healthcare,3,Low,3,Cat_2
465266.4779,Female,No,22,No,Healthcare,0,Low,4,Cat_6
465269.2676,Male,No,21,No,Healthcare,1,Low,3,Cat_6
465272.0574,Male,No,22,No,Healthcare,0,Low,3,Cat_4
465274.8471,Male,No,28,Yes,Artist,9,Low,3,Cat_6
465277.6368,Female,Yes,48,Yes,Artist,3,Average,4,Cat_6
465280.4265,Male,Yes,48,Yes,Doctor,3,Average,2,Cat_6
465283.2162,Male,Yes,66,No,Lawyer,0,Low,3,Cat_6
465286.0059,Female,Yes,47,Yes,Homemaker,1,Low,4,Cat_6
465288.7956,Female,Yes,68,Yes,Artist,1,High,4,Cat_6
465291.5853,Male,Yes,73,,Executive,0,High,2,Cat_6
465294.375,Female,Yes,59,No,Lawyer,0,Low,1,Cat_2
465297.1647,Male,Yes,38,Yes,Doctor,7,Average,2,Cat_6
465299.9544,Female,Yes,76,No,Lawyer,1,High,2,Cat_6
465302.7441,Female,Yes,40,Yes,Engineer,3,Low,2,Cat_4
465305.5338,Female,Yes,49,Yes,Engineer,0,High,2,Cat_4
465308.3235,Female,No,33,No,Homemaker,0,Low,,Cat_4
465311.1132,Male,No,18,No,Healthcare,1,Low,,Cat_6
465313.9029,Female,Yes,69,Yes,Lawyer,0,High,2,Cat_6
465316.6926,Male,No,22,,Healthcare,1,Low,5,Cat_3
465319.4824,Female,No,18,,Healthcare,0,Low,3,Cat_3
465322.2721,Female,No,20,,Healthcare,1,Low,4,Cat_6
465325.0618,Male,Yes,36,Yes,Healthcare,1,Low,1,Cat_6
465327.8515,Female,Yes,67,Yes,Artist,0,Average,2,Cat_3
465330.6412,Female,Yes,37,Yes,Artist,1,Average,3,Cat_6
465333.4309,Female,No,26,No,Healthcare,2,Low,,Cat_6
465336.2206,Male,Yes,51,Yes,Doctor,1,Average,4,Cat_6
465339.0103,Female,Yes,67,Yes,Lawyer,1,Low,2,Cat_6
465341.8,Female,No,29,Yes,Entertainment,1,Low,4,Cat_6
465344.5897,Female,Yes,76,Yes,Lawyer,0,Low,2,Cat_6
465347.3794,Male,Yes,86,Yes,Lawyer,0,Low,1,Cat_6
465350.1691,Female,Yes,51,Yes,Homemaker,9,Average,2,Cat_6
465352.9588,Male,Yes,35,Yes,Entertainment,1,Low,2,Cat_3
465355.7485,Male,No,30,No,Doctor,3,Low,2,Cat_6
465358.5382,Male,Yes,47,Yes,Doctor,0,Average,2,Cat_3
465361.3279,Male,Yes,81,No,Lawyer,0,Low,1,Cat_6
465364.1176,Female,Yes,85,No,Lawyer,0,Low,1,Cat_6
465366.9074,Male,,60,Yes,Entertainment,,Average,5,Cat_6
465369.6971,Female,No,21,No,Healthcare,2,Low,3,Cat_6
465372.4868,Female,,40,Yes,Engineer,0,Low,1,Cat_6
465375.2765,Female,,35,Yes,Homemaker,4,Low,1,Cat_3
465378.0662,Female,,35,Yes,Healthcare,0,Low,1,Cat_4
465380.8559,Female,No,41,No,Engineer,1,Low,1,Cat_6
465383.6456,Male,No,18,No,Healthcare,0,Low,3,Cat_6
465386.4353,Male,No,22,No,Healthcare,0,Low,,Cat_4
465389.225,Male,Yes,61,Yes,Artist,0,Low,,Cat_6
465392.0147,Male,No,23,No,Healthcare,0,Low,3,Cat_6
465394.8044,Male,No,31,No,Healthcare,1,Low,5,Cat_4
465397.5941,Male,Yes,82,Yes,Lawyer,0,High,2,Cat_6
465400.3838,Male,Yes,84,No,Executive,1,High,2,Cat_6
465403.1735,Male,Yes,41,Yes,Entertainment,1,Low,2,Cat_6
465405.9632,Female,Yes,66,Yes,Artist,0,Average,2,Cat_4
465408.7529,Male,Yes,57,Yes,Artist,5,Low,2,Cat_6
465411.5426,Male,No,20,No,Healthcare,3,Low,4,Cat_2
465414.3324,Female,No,32,No,Homemaker,14,Low,1,Cat_6
465417.1221,Female,No,29,No,Homemaker,11,Low,1,Cat_6
465419.9118,Male,Yes,36,Yes,Executive,,High,4,Cat_6
465422.7015,Male,Yes,38,Yes,Entertainment,1,Average,3,Cat_6
465425.4912,Female,Yes,43,No,Doctor,1,Low,1,Cat_6
465428.2809,Female,No,42,No,Marketing,1,Low,1,Cat_6
465431.0706,Female,Yes,48,No,Homemaker,8,Low,1,Cat_6
465433.8603,Male,Yes,62,Yes,Artist,0,Low,1,Cat_6
465436.65,Male,No,63,Yes,Artist,0,Low,2,Cat_6
465439.4397,Male,Yes,60,Yes,Entertainment,1,Low,2,Cat_6
465442.2294,Male,Yes,63,Yes,Artist,1,Low,2,Cat_6
465445.0191,Male,Yes,62,Yes,Entertainment,9,Low,1,Cat_6
465447.8088,Male,Yes,40,No,Executive,4,Low,,Cat_6
465450.5985,Male,Yes,63,Yes,Artist,0,Average,1,Cat_6
465453.3882,Male,No,19,No,Healthcare,6,Low,4,Cat_3
465456.1779,Female,No,21,No,Homemaker,8,Low,1,Cat_6
465458.9676,Male,No,21,No,Healthcare,1,Low,,Cat_6
465461.7574,Male,No,22,No,Engineer,6,Low,5,Cat_2
465464.5471,Male,Yes,60,No,Lawyer,1,High,3,Cat_6
465467.3368,Male,Yes,59,Yes,Artist,8,Low,1,Cat_6
465470.1265,Male,Yes,73,No,Lawyer,1,High,2,Cat_6
465472.9162,Female,Yes,52,Yes,Artist,0,High,3,Cat_6
465475.7059,Female,Yes,66,No,Doctor,9,Average,2,Cat_6
465478.4956,Male,Yes,61,No,Entertainment,1,Low,4,Cat_3
465481.2853,Female,Yes,61,Yes,Artist,1,Low,1,Cat_6
465484.075,Female,Yes,61,Yes,Artist,2,Average,2,Cat_6
465486.8647,Male,Yes,59,Yes,Entertainment,1,Average,2,Cat_6
465489.6544,Male,Yes,51,Yes,Artist,1,Low,1,Cat_6
465492.4441,Female,Yes,36,Yes,Homemaker,9,Low,2,Cat_4
465495.2338,Male,No,71,Yes,Executive,9,Low,3,Cat_6
465498.0235,Male,Yes,48,Yes,Artist,1,Average,2,Cat_6
465500.8132,Male,Yes,43,Yes,Entertainment,9,Average,2,Cat_6
465503.6029,Female,No,36,Yes,Artist,9,Low,1,Cat_6
465506.3926,Female,Yes,57,No,Artist,,Average,3,Cat_6
465509.1824,Male,No,33,Yes,Healthcare,1,Low,3,Cat_6
465511.9721,Female,No,31,Yes,Artist,1,Low,6,Cat_4
465514.7618,Male,Yes,57,Yes,Artist,1,Average,3,Cat_6
465517.5515,Female,No,33,No,Homemaker,2,Low,4,Cat_3
465520.3412,Male,No,30,Yes,Artist,1,Low,5,Cat_6
465523.1309,Male,Yes,26,No,Doctor,8,Average,2,Cat_6
465525.9206,Female,No,29,No,Engineer,1,Low,3,Cat_6
465528.7103,Female,No,42,Yes,Marketing,0,Low,1,Cat_7
465531.5,Female,No,30,No,Doctor,0,Low,5,Cat_3
465534.2897,Female,No,18,No,Engineer,1,Low,5,Cat_2
465537.0794,Male,No,18,No,Healthcare,5,Low,4,Cat_6
465539.8691,Male,Yes,80,No,Executive,0,High,2,Cat_6
465542.6588,Male,No,35,No,Engineer,7,Low,2,Cat_6
465545.4485,Male,Yes,45,Yes,Entertainment,1,Average,2,Cat_6
465548.2382,Male,No,42,Yes,Engineer,8,Low,1,Cat_6
465551.0279,Female,Yes,26,No,Healthcare,,High,2,Cat_7
465553.8176,Male,Yes,38,Yes,Artist,1,Low,2,Cat_6
465556.6074,Male,Yes,41,Yes,Artist,1,Average,7,Cat_6
465559.3971,Male,No,45,Yes,Entertainment,1,Low,2,Cat_6
465562.1868,Male,Yes,57,Yes,Artist,1,Low,1,Cat_3
465564.9765,Female,No,33,Yes,Healthcare,5,Low,4,Cat_6
465567.7662,Female,Yes,51,Yes,Artist,8,Average,2,Cat_6
465570.5559,Male,Yes,85,No,Executive,1,Low,2,Cat_6
465573.3456,Female,No,30,No,Entertainment,0,Low,3,Cat_6
465576.1353,Male,Yes,38,Yes,Engineer,1,Average,3,Cat_4
465578.925,Male,Yes,66,Yes,Artist,1,Low,1,Cat_6
465581.7147,Male,No,40,Yes,Artist,0,Low,2,Cat_2
465584.5044,Male,Yes,83,Yes,Lawyer,,Low,1,Cat_6
465587.2941,Male,Yes,61,Yes,Marketing,1,Average,3,Cat_6
465590.0838,Male,Yes,65,Yes,Executive,1,High,2,Cat_6
465592.8735,Male,Yes,37,No,Marketing,0,High,4,Cat_7
465595.6632,Male,Yes,47,Yes,Doctor,0,Low,,Cat_6
465598.4529,Male,Yes,51,No,Entertainment,1,Average,4,Cat_3
465601.2426,Male,Yes,73,No,Lawyer,,Low,1,Cat_6
465604.0324,Female,,49,No,Marketing,1,Average,3,Cat_4
465606.8221,Female,Yes,73,Yes,Engineer,0,Low,2,Cat_6
465609.6118,Male,Yes,37,No,Entertainment,1,Average,4,Cat_4
465612.4015,Female,Yes,55,Yes,Engineer,0,Low,1,Cat_6
465615.1912,Female,No,32,No,Homemaker,12,Low,1,Cat_6
465617.9809,Female,No,28,Yes,Artist,0,Low,3,Cat_6
465620.7706,Female,No,50,No,Lawyer,0,Low,3,Cat_6
465623.5603,Male,Yes,38,Yes,Entertainment,1,Low,2,Cat_6
465626.35,Female,No,28,No,Homemaker,8,Low,1,Cat_6
465629.1397,Male,No,46,Yes,Entertainment,1,Low,1,Cat_6
465631.9294,Female,Yes,47,Yes,Artist,0,Low,,Cat_6
465634.7191,Male,Yes,39,Yes,Executive,8,High,6,Cat_7
465637.5088,Female,No,26,No,Healthcare,1,Low,,Cat_6
465640.2985,Female,Yes,37,Yes,Homemaker,9,High,2,Cat_6
465643.0882,Male,Yes,43,No,,1,Average,2,Cat_3
465645.8779,Female,No,27,No,Homemaker,,Low,1,Cat_6
465648.6676,Male,Yes,69,Yes,Artist,1,Average,,Cat_3
465651.4574,Male,Yes,47,Yes,Artist,9,Average,2,Cat_1
465654.2471,Male,No,36,,Artist,9,Low,2,Cat_6
465657.0368,Male,Yes,43,Yes,Healthcare,1,Low,3,Cat_3
465659.8265,Male,Yes,42,Yes,Entertainment,3,Average,4,Cat_6
465662.6162,Male,No,29,Yes,Artist,0,Low,3,Cat_6
465665.4059,Female,Yes,45,Yes,Artist,1,High,4,Cat_6
465668.1956,Male,Yes,88,Yes,Artist,1,Low,2,Cat_6
465670.9853,Female,No,33,Yes,Engineer,,Low,5,Cat_7
